ID_Transaction,deviceCategory,operatingSystem,campaign,medium,continent,Product,Product_Category,Product_Visits,Product_Category_Visits,CA
,desktop,Macintosh,(not set),(none),Americas,Google Car Clip Phone Holder,Home/Accessories/Housewares/,1,8,0
,desktop,Macintosh,(not set),(none),Americas,Straw Beach Mat,Home/Accessories/Fun/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Bongo Cupholder Bluetooth Speaker,Home/Electronics/Audio/,1,9,0
,desktop,Macintosh,(not set),(none),Americas,Google Trucker Hat,Home/Apparel/Headgear/,4,14,0
,desktop,Macintosh,(not set),(none),Americas,Android Lunch Kit,Home/Accessories/Housewares/,5,19,0
,desktop,Windows,(not set),(none),Americas,Google Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,(not set),1,11,0
,desktop,Windows,(not set),(none),Americas,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Windows,(not set),(none),Americas,Electronics Accessory Pouch,Home/Electronics/Electronics Accessories/,1,12,0
,mobile,iOS,(not set),(none),Americas,Bottle Opener Clip,Home/Drinkware/,1,12,0
,desktop,Windows,(not set),(none),Americas,Spiral Notebook and Pen Set,Home/Office/Notebooks & Journals/,2,26,0
,desktop,Windows,(not set),(none),Americas,YouTube RFID Journal,Home/Office/Notebooks & Journals/,2,26,0
,desktop,Windows,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Micro Wireless Earbud,Home/Electronics/Audio/,1,9,0
,desktop,Windows,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/,2,24,0
,desktop,Linux,(not set),(none),Americas,Google Youth Short Sleeve T-shirt Yellow,Home/Apparel/Kid's/Kids-Youth/,1,20,0
,desktop,Linux,(not set),(none),Americas,7&quot; Dog Frisbee,Home/Accessories/Pet/,1,4,0
,desktop,Linux,(not set),(none),Americas,8 pc Android Sticker Sheet,Home/Accessories/Stickers/,1,6,0
,desktop,Macintosh,(not set),(none),Americas,Google Sunglasses,Home/Accessories/,1,14,0
,desktop,Macintosh,(not set),(none),Americas,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,7,74,0
,desktop,Linux,(not set),(none),Americas,8 pc Android Sticker Sheet,Home/Accessories/Stickers/,1,6,0
,mobile,Android,(not set),(none),Americas,Android 17oz Stainless Steel Sport Bottle,Home/Drinkware/,2,24,0
,desktop,Chrome OS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,2,29,0
,desktop,Windows,(not set),(none),Americas,Google Tri-blend Hoodie Grey,(not set),6,76,0
,desktop,Windows,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Shop by Brand/Google/,3,39,0
,mobile,iOS,(not set),(none),Europe,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,1,3,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,3,40,0
,desktop,Macintosh,(not set),(none),Americas,Google RFID Journal,Home/Office/Notebooks & Journals/,5,59,0
,desktop,Macintosh,(not set),(none),Americas,Google RFID Journal,(not set),5,10,0
,desktop,Chrome OS,(not set),(none),Americas,Google Bluetooth Speaker-Power Bank,Home/Electronics/Power/,3,24,0
,desktop,Windows,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Stylus Pen w/ LED Light,Home/Office/Writing Instruments/,2,26,0
,mobile,Android,(not set),referral,Asia,Google Women's Short Sleeve Hero Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,1,34,0
,desktop,Macintosh,(not set),(none),Americas,Google G Noise-reducing Bluetooth Headphones,Home/Shop by Brand/Google/,2,48,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,3,42,0
,desktop,Windows,(not set),(none),Asia,Google Luggage Tag,Home/Accessories/Housewares/,1,8,0
,desktop,Macintosh,(not set),(none),Americas,Google Laptop Tech Backpack,Home/Bags/Backpacks/,1,6,0
,desktop,Macintosh,(not set),(none),Americas,Seat Pack Organizer,Home/Accessories/Fun/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Wool Heather Cap Heather/Navy,Home/Apparel/Headgear/,1,11,0
,desktop,Windows,(not set),(none),Europe,Google Device Holder Sticky Pad,Home/Electronics/Electronics Accessories/,3,40,0
,desktop,Windows,(not set),(none),Europe,Basecamp Explorer Powerbank Flashlight,Home/Accessories/,2,12,0
,desktop,Windows,(not set),(none),Europe,Basecamp Explorer Powerbank Flashlight,Home/Electronics/Flashlights/,2,5,0
,desktop,Windows,(not set),(none),Americas,Google Luggage Tag,Home/Accessories/Housewares/,1,8,0
,desktop,Macintosh,(not set),(none),Americas,Google Device Holder Sticky Pad,Home/Electronics/Electronics Accessories/,4,54,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Performance Badge Tee Navy,Home/Apparel/Men's/Men's-Performance Wear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Google Leather Journal,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,22 oz YouTube Bottle Infuser,Home/Drinkware/Water Bottles and Tumblers/,1,15,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,3,14,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,1,14,0
,desktop,Macintosh,(not set),(none),Americas,Google Toddler Raglan Shirt Blue Heather/Navy,(not set),1,23,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Shop by Brand/Google/,3,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/,3,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Youth Short Sleeve Tee Red,Home/Apparel/Kid's/Kids-Youth/,4,56,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,3,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Shop by Brand/Google/,3,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/,3,12,0
,desktop,Macintosh,(not set),(none),Americas,Aluminum Handy Emergency Flashlight,Home/Electronics/Flashlights/,3,10,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,2,49,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero V-Neck Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google 22 oz Water Bottle,Home/Drinkware/,5,27,0
,desktop,Macintosh,(not set),(none),Americas,SPF-15 Slim & Slender Lip Balm,Home/Accessories/Fun/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google 22 oz Water Bottle,Home/Drinkware/Water Bottles and Tumblers/,5,42,0
,mobile,Android,(not set),(none),Americas,1 oz Hand Sanitizer,Home/Office/,1,88,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/,15,31,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,${escCatTitle},15,4,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,15,59,0
,desktop,Macintosh,(not set),(none),Americas,Google Accent Insulated Stainless Steel Bottle,Home/Drinkware/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,(not set),15,17,0
,desktop,Macintosh,(not set),(none),Asia,Google Trucker Hat,Home/Apparel/Headgear/,1,11,0
